##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1108	60-61	0.13130814680707914
1108	62-63	0.17077470052606003
1108	64-65	0.17319125351007614
1108	66-67	0.1510626041024068
1108	68-69	0.13709847583146484
1108	70-71	0.18363791990052647
1108	72-73	0.17033122342641605
1108	74-75	0.1736160172314456
1108	76-77	0.3296277853130931
1108	78-79	0.25374734676429256
1108	80-81	0.2824673651904064
1108	82-83	0.20703227516616352
1108	84-85	0.2735457940522963
1108	86-87	0.2164506233619008
1108	88-89	0.33754561414613704
1108	90-91	0.32115895551518747
1108	92-93	0.38088294571870307
1108	94-95	0.4037472615781681
1108	96-97	0.38032266476672305
1108	98-99	0.5361577108249094
1108	100-101	0.2930298751156002
1109	1	0.03434349450264662
1109	2	-0.06450817603636594
1109	3	-0.09416246568221709
1109	4	-0.030599014483669862
1109	5	0.2240821869593006
1109	6	0.026164466359411165
1109	7	0.16377295330610764
1109	8	0.09346851809321777
1109	9	0.1263359189268769
1109	10-11	0.056002325084065774
1109	12-13	0.06470192030273125
1109	14-15	0.055422726517967646
1109	16-17	0.10568656391355802
1109	18-19	0.056926913233851906
1109	20-21	0.05048572148412944
1109	22-23	0.06799395333343483
1109	24-25	0.0776282082252493
1109	26-27	0.08857328164045697
1109	28-29	0.07625253983413671
1109	30-31	0.10566968926947595
1109	32-33	0.05415751303288374
1109	34-35	0.07314874245713554
1109	36-37	0.09230872327293582
1109	38-39	0.10892304928189844
1109	40-41	0.08620528396114224
1109	42-43	0.10074648582278911
1109	44-45	0.12664198608963062
1109	46-47	0.13938239502363103
1109	48-49	0.12389595366622785
1109	50-51	0.13246226681221884
1109	52-53	0.13917334048924346
1109	54-55	0.10471048655812609
1109	56-57	0.13333824872106703
1109	58-59	0.1302161770187027
1109	60-61	0.11415629421023965
