##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	29_4E_fox_S21_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4827433
Total Bases	487.5 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	98-99	0.5785537997677537
1109	100-101	0.4383966234453638
1110	1	-0.133827688936762
1110	2	0.03674011095925778
1110	3	-0.188481513345522
1110	4	-0.006959190721559594
1110	5	0.1638924358614986
1110	6	0.16338753907234604
1110	7	0.14041632896176992
1110	8	0.1201885028374079
1110	9	0.039269173494709264
1110	10-11	0.0941895721724606
1110	12-13	0.13653787058117928
1110	14-15	0.12274715294825711
1110	16-17	0.1587468980576574
1110	18-19	0.1377532349133901
1110	20-21	0.1332743290110372
1110	22-23	0.0875798566021686
1110	24-25	0.11803323162323665
1110	26-27	0.15207906215186284
1110	28-29	0.09477408209161808
1110	30-31	0.12881119256889662
1110	32-33	0.061632506266256826
1110	34-35	0.0841363410640028
1110	36-37	0.13435680590294652
1110	38-39	0.14941147577499692
1110	40-41	0.07925184781161221
1110	42-43	0.05596767060347929
1110	44-45	0.13023241671157848
1110	46-47	0.14528953121227062
1110	48-49	0.12760836469961845
1110	50-51	0.05993442757134915
1110	52-53	0.13197885026624334
1110	54-55	0.15549771199100348
1110	56-57	0.1936764762422385
1110	58-59	0.17207963915953428
1110	60-61	0.0777819641669737
1110	62-63	0.15122810456505675
1110	64-65	0.24991439052440256
1110	66-67	0.16385858550572863
1110	68-69	0.21847273218774177
1110	70-71	0.19790451887250526
1110	72-73	0.16138813512261407
1110	74-75	0.22703020015215003
1110	76-77	0.36651064572458836
1110	78-79	0.33349801840023474
1110	80-81	0.24246575824689387
1110	82-83	0.12540144062598557
1110	84-85	0.2706935479670989
1110	86-87	0.22267485389018304
1110	88-89	0.3168090975268427
1110	90-91	0.3236060518877082
1110	92-93	0.4305827965352549
1110	94-95	0.46065527935103745
1110	96-97	0.43473716283994435
1110	98-99	0.6571382112839146
1110	100-101	0.5190508910095488
1111	1	-0.30429493686879994
1111	2	0.07842199994447796
1111	3	-0.1654412846199662
1111	4	0.018262146334201645
1111	5	0.07265849199959007
1111	6	-0.05046059035461781
1111	7	0.07007967489100508
1111	8	0.13870247738024233
1111	9	0.17752917614839703
1111	10-11	0.09448197700798033
