##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S21_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4571904
Total Bases	455 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	72-73	0.09772679164998266
1111	74-75	0.15134051787487124
1111	76-77	0.15715339497379688
1111	78-79	0.26008223693344235
1111	80-81	0.29152174590474544
1111	82-83	0.14565226599535208
1111	84-85	0.22554871415341182
1111	86-87	0.2590224679246518
1111	88-89	0.33438382392154864
1111	90-91	0.3066702987188066
1111	92-93	0.34486851425920406
1111	94-95	0.4559466821688716
1111	96-97	0.3805961512338314
1111	98-99	0.5807377177828954
1111	100-101	0.1382238420623665
1112	1	0.026493566929538304
1112	2	0.09059626693782263
1112	3	0.031734585205789756
1112	4	-0.017591130757189433
1112	5	0.1530834888074466
1112	6	0.03872135427340595
1112	7	0.07400235149849976
1112	8	0.01784315518078472
1112	9	0.10696913366640359
1112	10-11	0.028849807881947243
1112	12-13	0.0045051619529346
1112	14-15	0.09305031354463722
1112	16-17	0.1379500215177316
1112	18-19	0.04984494660352112
1112	20-21	-0.006828373754473205
1112	22-23	0.0763678913098218
1112	24-25	0.07990705428316147
1112	26-27	0.10602069663227098
1112	28-29	0.07117092073242048
1112	30-31	0.1450218185984511
1112	32-33	0.0698241537207025
1112	34-35	0.08099707312609183
1112	36-37	0.05890951238055209
1112	38-39	0.09657896552418777
1112	40-41	0.1005504972044804
1112	42-43	0.06847262424982148
1112	44-45	0.13023557092395777
1112	46-47	0.09156341778110999
1112	48-49	0.12532130951382925
1112	50-51	0.07122095008245566
1112	52-53	0.11462243450616683
1112	54-55	0.06055839480279701
1112	56-57	0.13565041631927954
1112	58-59	0.049219972957949665
1112	60-61	0.03703907018076791
1112	62-63	0.14217998750165606
1112	64-65	0.10905834584378482
1112	66-67	0.1757257347804142
1112	68-69	0.08167862591221109
1112	70-71	0.18967978339207292
1112	72-73	0.16926615556536007
1112	74-75	0.18984779114894934
1112	76-77	0.18455827572016403
1112	78-79	0.25672108590136844
1112	80-81	0.26947768928468463
1112	82-83	0.19426272697275238
1112	84-85	0.2678232399638887
1112	86-87	0.19798977902182457
1112	88-89	0.36648653434135525
1112	90-91	0.346330014675722
1112	92-93	0.3389378847999751
1112	94-95	0.39399088181649233
1112	96-97	0.3518653401076506
1112	98-99	0.5339824303081926
1112	100-101	0.3231702020108784
1113	1	-0.009791841118019562
1113	2	-0.0142554827153063
1113	3	0.05366125177656755
1113	4	0.08956536046797225
1113	5	0.24029489869980836
1113	6	0.055575182783286436
1113	7	-0.03500811906894796
1113	8	0.10478133174738247
1113	9	0.13973295479808456
1113	10-11	0.10820696295999
1113	12-13	0.10027414222456343
1113	14-15	0.08515195634181794
1113	16-17	0.11559330069150775
1113	18-19	0.06070577541613176
1113	20-21	0.07932068907257417
1113	22-23	0.04594544247768084
1113	24-25	0.02105132545285926
1113	26-27	0.04914193572134451
1113	28-29	0.11055765575256515
1113	30-31	0.1257568543026366
1113	32-33	0.13782007458556222
1113	34-35	0.03910106331208141
1113	36-37	0.08353784481036541
1113	38-39	0.12093129562948235
1113	40-41	0.08609874936775697
1113	42-43	0.13714845654746455
1113	44-45	0.19727435326284848
1113	46-47	0.11956083778728299
1113	48-49	0.1409992497100987
1113	50-51	0.11334707628710561
1113	52-53	0.1547302522689904
1113	54-55	0.1534777377089469
1113	56-57	0.20717139899168302
1113	58-59	0.1765884644520952
1113	60-61	0.13409586808825935
1113	62-63	0.12112113089059307
1113	64-65	0.2212540161456431
1113	66-67	0.1959914434940302
1113	68-69	0.14590233575989942
1113	70-71	0.17567858375554835
1113	72-73	0.18701235273783112
1113	74-75	0.21486127224345353
1113	76-77	0.18337553134072238
1113	78-79	0.209079958558128
1113	80-81	0.25193844200763493
1113	82-83	0.21322572391132866
1113	84-85	0.20445800915311452
1113	86-87	0.25977740701735286
1113	88-89	0.44845912847557656
1113	90-91	0.29100219577858155
1113	92-93	0.36429397649803974
1113	94-95	0.38564632381984154
1113	96-97	0.42653734706863844
1113	98-99	0.6259934185909941
1113	100-101	0.3588517251301582
1114	1	-0.005659115984066432
1114	2	0.052162242809423276
